Id. de actividad,Fecha de la actividad,Nombre de la actividad,Tipo de actividad,Descripción de la actividad,Tiempo transcurrido,Distancia,Ritmo cardíaco máx.,Esfuerzo relativo,Viaje al trabajo,Nota privada de actividad,Equipamiento de la actividad,Nombre de archivo,Peso del atleta,Peso de la bicicleta,Tiempo transcurrido,Tiempo en movimiento,Distancia,Velocidad máxima,Velocidad promedio,Desnivel positivo,Desnivel negativo,Desnivel bajo,Desnivel alto,Grado máximo,Pendiente promedio,Grado positivo promedio,Grado negativo promedio,Cadencia máx.,Cadencia promedio,Ritmo cardíaco máx.,Ritmo cardíaco promedio,Máx. de vatios,Vatios promedio,Calorías,Temperatura máx.,Temperatura promedio,Esfuerzo relativo,Esfuerzo total,Cantidad de carreras,Tiempo de ascenso,Tiempo de descenso,Otro tiempo,Esfuerzo Percibido,Tipo,Hora de inicio,Potencia promedio ponderada,Conteo de potencia,Usar Esfuerzo Percibido,Esfuerzo relativo percibido,Viaje al trabajo,Peso total levantado,De carga,Distancia ajustada en pendientes,Tiempo de observación del clima,Condición climática,Temperatura,Sensación térmica,Punto de rocío,Humedad,Presión atmosférica,Velocidad del viento,Ráfaga de viento,Dirección del viento,Intensidad de la precipitación,Hora de salida del sol,Hora de puesta del sol,Fase lunar,Bicicleta,Equipamiento,Probabilidad de precipitación,Tipo de precipitación,Nubosidad,Visibilidad,Índice UV,Estado del ozono,Recuento de saltos,Complejidad total,Fluidez promedio,Marcado,Velocidad promedio durante el tiempo transcurrido,Distancia sobre tierra,Distancia recién recorrida,Distancia recién recorrida en caminos sin asfaltar,Número de actividades,Pasos en total,Emisión de carbono evitada,Largo de la piscina,Carga de entrenamiento,Intensidad,Ritmo ajustado en pendientes promedio,Tiempo del cronómetro,Ciclos en total,Recuperación,Con mascota,Competencia,Carrera larga,Por una causa,Con niño,Distancia de descenso,Multimedia
6856829280,"20 mar 2022, 10:33:27 p.m.",Carrera vespertina,Carrera,,1702,0,168.0,38,false,,,activities/7294788686.gpx.gz,,,1702.0,1702.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,142.0,,,0.0,,,38.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
6872959446,"23 mar 2022, 10:11:55 p.m.",Carrera vespertina ☁️,Carrera,"Nubes, 23°C, Sensación térmica 24°C, Humedad 88%, Viento 3m/s desde ENE - Klimat.app",5471,10.62,173.0,122,false,,,activities/7312149154.gpx.gz,,,5471.0,4504.0,10625.1,8.339,2.359,198.0,189.0,1.0,56.0,44.7,0.1,,,,,,146.0,,,1380.0,,,122.0,,,,,,,,,,,,,0.0,,1.0,11463.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.942,48.0,,,,,,,,,,,,,,,,,,,""
6875480928,"24 mar 2022, 1:04:26 p.m.",Vuelta ciclista por la mañana,Vuelta ciclista,,5312,0,176.0,92,false,,Venzo Raptor,activities/7314885350.gpx.gz,,19.0,5312.0,5312.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,135.0,,,,,,92.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
6888259867,"26 mar 2022, 11:46:32 p.m.",Carrera vespertina 🌙,Carrera,"Cielo claro, 18°C, Sensación térmica 18°C, Humedad 80%, Viento 2m/s desde OSO - Klimat.app",1936,4.74,170.0,65,false,,,activities/7328747268.gpx.gz,,,1936.0,1774.0,4744.7,4.253,2.675,35.0,41.0,18.0,43.0,45.0,-0.1,,,,,,154.0,,,586.0,,,65.0,,,,,,,,,,,,,0.0,,1.0,4869.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.451,0.0,,,,,,,,,,,,,,,,,,,""
6892006600,"27 mar 2022, 12:37:00 p.m.",Vuelta ciclista por la mañana ☀️,Vuelta ciclista,"Cielo claro, 19°C, Sensación térmica 19°C, Humedad 79%, Viento 3m/s desde ONO - Klimat.app",7595,46.24,175.0,173,false,,Venzo Raptor,activities/7332833009.gpx.gz,,19.0,7595.0,7579.0,46246.9,12.759,6.102,122.0,99.0,-5.0,34.0,38.7,0.0,,,,,,142.0,,202.0,1707.0,,,173.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,0.0,6.089,2318.2,,,,,,,,,,,,,,,,,,,""
6916014614,"29 mar 2022, 10:04:14 p.m.",Actividad vespertina,Entrenamiento,,3455,0,183.0,184,false,,,activities/7358976478.gpx.gz,,,3455.0,3455.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,164.0,,,,,,184.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
6916014683,"31 mar 2022, 8:35:38 p.m.",Vuelta ciclista por la tarde ☀️,Vuelta ciclista,"Cielo claro, 19°C, Sensación térmica 17°C, Humedad 32%, Viento 3m/s desde S - Klimat.app",1989,9.12,147.0,18,false,,Venzo Raptor,activities/7358976535.gpx.gz,,19.0,1989.0,1944.0,9124.5,8.661,4.694,56.0,29.0,1.0,34.0,26.8,0.3,,,,,,127.0,,163.0,354.0,,,18.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,0.0,4.587,41.1,,,,,,,,,,,,,,,,,,,""
6916014719,"31 mar 2022, 9:09:36 p.m.",Vuelta ciclista vespertina,Vuelta ciclista,,2919,0,160.0,30,false,,Venzo Raptor,activities/7358976572.gpx.gz,,19.0,2919.0,2919.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,125.0,,,,,,30.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
6916014747,"31 mar 2022, 10:01:48 p.m.",Vuelta ciclista vespertina ☁️,Vuelta ciclista,"Muy nuboso, 16°C, Sensación térmica 15°C, Humedad 41%, Viento 1m/s desde S - Klimat.app",987,3.68,134.0,4,false,,Venzo Raptor,activities/7358976619.gpx.gz,,19.0,987.0,987.0,3685.7,8.85,3.734,54.0,8.0,-25.0,21.0,32.1,1.2,,,,,,120.0,,130.0,143.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,0.0,3.734,102.9,,,,,,,,,,,,,,,,,,,""
6917377122,"1 abr 2022, 9:48:32 p.m.",Vuelta ciclista vespertina ☀️,Vuelta ciclista,"Cielo claro, 17°C, Sensación térmica 16°C, Humedad 52%, Viento 3m/s desde ENE - Klimat.app",2499,10.74,134.0,6,false,,Venzo Raptor,activities/7360438233.gpx.gz,,19.0,2499.0,2367.0,10741.4,7.572,4.538,36.0,76.0,7.0,49.0,33.9,-0.4,,,,,,93.0,,149.0,393.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,0.0,4.298,125.2,,,,,,,,,,,,,,,,,,,""
6928240661,"3 abr 2022, 11:08:12 p.m.",Vuelta ciclista vespertina 🌧,Vuelta ciclista,"Llovizna, 18°C, Sensación térmica 18°C, Humedad 95%, Viento 3m/s desde SO - Klimat.app",2080,8.25,136.0,9,false,,Venzo Raptor,activities/7372291949.gpx.gz,,19.0,2080.0,1951.0,8257.1,8.586,4.232,33.0,29.0,14.0,26.0,32.9,0.0,,,,,,116.0,,140.0,304.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,0.0,3.97,1082.4,,,,,,,,,,,,,,,,,,,""
6937547208,"5 abr 2022, 10:08:56 p.m.",Vuelta ciclista vespertina 🌙,Vuelta ciclista,"Cielo claro, 21°C, Sensación térmica 20°C, Humedad 54%, Viento 3m/s desde NNE - Klimat.app",2082,8.68,152.0,20,false,,Venzo Raptor,activities/7382311620.gpx.gz,,19.0,2082.0,1976.0,8686.5,8.181,4.396,26.0,75.0,11.0,62.0,11.0,-0.6,,,,,,125.0,,134.0,295.0,,,20.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,0.0,4.172,112.7,,,,,,,,,,,,,,,,,,,""
6942231935,"6 abr 2022, 9:05:30 p.m.",Carrera vespertina ☀️,Carrera,"Cielo claro, 24°C, Sensación térmica 24°C, Humedad 63%, Viento 3m/s desde N - Klimat.app",1311,2.21,145.0,2,false,,,activities/7387377505.gpx.gz,,,1311.0,710.0,2209.2,7.069,3.112,23.0,60.0,11.0,50.0,18.0,-1.7,,,,,,101.0,,,274.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,2276.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.685,0.0,,,,,,,,,,,,,,,,,,,""
6947209722,"7 abr 2022, 9:54:19 p.m.",Vuelta ciclista vespertina,Vuelta ciclista,,3699,0,160.0,57,false,,Venzo Raptor,activities/7392735755.gpx.gz,,19.0,3699.0,3699.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,132.0,,,,,,57.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
6947209735,"7 abr 2022, 11:03:14 p.m.",Vuelta ciclista vespertina 🌙,Vuelta ciclista,"Cielo claro, 21°C, Sensación térmica 21°C, Humedad 79%, Viento 4m/s desde E - Klimat.app",570,2.87,153.0,9,false,,Venzo Raptor,activities/7392735796.gpx.gz,,19.0,570.0,570.0,2875.2,10.176,5.044,31.0,9.0,-7.0,24.0,47.2,0.8,,,,,,135.0,,173.0,110.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,0.0,5.044,19.4,,,,,,,,,,,,,,,,,,,""
6947209751,"7 abr 2022, 9:05:02 p.m.",Vuelta ciclista vespertina ☀️,Vuelta ciclista,"Cielo claro, 23°C, Sensación térmica 23°C, Humedad 66%, Viento 6m/s desde ESE - Klimat.app",1994,11.41,154.0,18,false,,Venzo Raptor,activities/7392735748.gpx.gz,,19.0,1994.0,1956.0,11411.6,8.962,5.834,45.0,50.0,10.0,32.0,18.2,0.0,,,,,,117.0,,194.0,423.0,,,18.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,0.0,5.723,112.5,,,,,,,,,,,,,,,,,,,""
6951659590,"8 abr 2022, 11:31:39 p.m.",Carrera vespertina ☁️,Carrera,"Nubes, 19°C, Sensación térmica 19°C, Humedad 58%, Viento 2m/s desde ENE - Klimat.app",2259,5.36,176.0,89,false,,,activities/7397546513.gpx.gz,,,2259.0,2025.0,5364.0,4.226,2.649,25.0,57.0,20.0,54.0,10.9,-0.6,,,,,,158.0,,,656.0,,,89.0,,,,,,,,,,,,,0.0,,1.0,5448.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.374,0.0,,,,,,,,,,,,,,,,,,,""
6987379030,"15 abr 2022, 1:43:04 p.m.",Vuelta ciclista por la mañana ☀️,Vuelta ciclista,"Cielo claro, 16°C, Sensación térmica 15°C, Humedad 53%, Viento 4m/s desde NE - Klimat.app",18872,64.90,160.0,100,false,"",Venzo Raptor,activities/7436241409.gpx.gz,,19.0,18872.0,14549.0,64906.9,9.968,4.461,172.0,188.0,19.0,64.0,45.9,0.0,,,,,,114.0,,144.0,2335.0,,,100.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,0.0,3.439,39525.1,,,,,,,,,,,,,,,,,,,""
7004635474,"18 abr 2022, 11:19:06 p.m.",Carrera vespertina ☁️,Carrera,"Nubes dispersas, 19°C, Sensación térmica 19°C, Humedad 84%, Viento 3m/s desde E - Klimat.app",1784,4.65,174.0,64,false,"",,activities/7455069869.gpx.gz,,,1784.0,1574.0,4653.9,10.4,2.957,46.0,43.0,18.0,47.0,44.2,0.1,,,,,,157.0,,,575.0,,,64.0,,,,,,,,,,,,,0.0,,1.0,4775.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.609,0.0,,,,,,,,,,,,,,,,,,,""
7011980664,"20 abr 2022, 11:17:27 a.m.",Carrera por la mañana ☀️,Carrera,"Cielo claro, 15°C, Sensación térmica 15°C, Humedad 93%, Viento 1m/s desde N - Klimat.app",1536,3.15,157.0,33,false,,,activities/7463032123.gpx.gz,,,1536.0,1536.0,3152.2,3.241,2.052,50.0,88.0,-17.0,62.0,20.5,-1.2,,,,,,141.0,,,412.0,,,33.0,,,,,,,,,,,,,0.0,,1.0,3418.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.052,0.0,,,,,,,,,,,,,,,,,,,""
7022334653,"22 abr 2022, 11:15:24 a.m.",Carrera por la mañana ⛅,Carrera,"Nubes, 14°C, Sensación térmica 14°C, Humedad 86%, Viento 2m/s desde NNO - Klimat.app",1605,3.48,169.0,35,false,,,activities/7474206973.gpx.gz,,,1605.0,1503.0,3482.8,4.304,2.317,202.0,31.0,-151.0,25.0,47.5,4.9,,,,,,142.0,,,532.0,,,35.0,,,,,,,,,,,,,0.0,,1.0,4419.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.17,0.0,,,,,,,,,,,,,,,,,,,""
7030398556,"23 abr 2022, 10:07:01 p.m.",Actividad vespertina,Entrenamiento,,2623,0,161.0,22,false,,,activities/7482977936.gpx.gz,,,2623.0,2623.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,122.0,,,,,,22.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
7046610597,"26 abr 2022, 10:12:26 p.m.",Actividad vespertina,Entrenamiento,,2556,0,172.0,40,false,,,activities/7500578662.gpx.gz,,,2556.0,2556.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,134.0,,,,,,40.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
7059091002,"29 abr 2022, 11:14:23 a.m.",Carrera por la mañana ☀️,Carrera,"Cielo claro, 7°C, Sensación térmica 6°C, Humedad 61%, Viento 2m/s desde S - Klimat.app",1449,3.42,163.0,34,false,,,activities/7514055363.gpx.gz,,,1449.0,1295.0,3421.9,4.656,2.642,54.0,94.0,15.0,87.0,40.7,-1.2,,,,,,144.0,,,435.0,,,34.0,,,,,,,,,,,,,0.0,,1.0,3611.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.362,0.0,,,,,,,,,,,,,,,,,,,""
7061880663,"29 abr 2022, 9:57:09 p.m.",Actividad vespertina,Entrenamiento,,3031,0,118.0,5,false,,,activities/7517089918.gpx.gz,,,3031.0,3031.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,82.0,,,,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
7065057616,"30 abr 2022, 12:48:52 p.m.",Carrera por la mañana ⛅,Carrera,"Nubes, 13°C, Sensación térmica 12°C, Humedad 70%, Viento 1m/s desde E - Klimat.app",3663,7.63,169.0,70,false,,,activities/7520532985.gpx.gz,,,3663.0,2551.0,7630.5,3.587,2.991,92.0,78.0,11.0,35.0,39.8,0.2,,,,,,146.0,,,964.0,,,70.0,,,,,,,,,,,,,0.0,,1.0,8007.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.083,1174.6,,,,,,,,,,,,,,,,,,,""
7094408343,"4 may 2022, 11:02:57 a.m.",Actividad por la mañana,Entrenamiento,,2118,0,158.0,22,false,,,activities/7552434200.gpx.gz,,,2118.0,2118.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,129.0,,,,,,22.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
7110185186,"6 may 2022, 7:46:19 p.m.",Actividad por la tarde,Entrenamiento,,4421,0,135.0,12,false,,,activities/7569661708.gpx.gz,,,4421.0,4421.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,101.0,,,,,,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
7110185327,"6 may 2022, 9:22:11 p.m.",Carrera vespertina 🌙,Carrera,"Cielo claro, 20°C, Sensación térmica 20°C, Humedad 75%, Viento 2m/s desde N - Klimat.app",1126,2.61,151.0,8,false,,,activities/7569661820.gpx.gz,,,1126.0,897.0,2616.2,4.129,2.917,55.0,139.0,1.0,100.0,25.5,-3.2,,,,,,121.0,,,340.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,2819.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.323,240.4,,,,,,,,,,,,,,,,,,,""
7110185407,"7 may 2022, 9:09:05 p.m.",Actividad vespertina,Entrenamiento,,4563,0,140.0,14,false,,,activities/7569661882.gpx.gz,,,4563.0,4563.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,104.0,,,,,,14.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
7118517151,"10 may 2022, 11:23:21 a.m.",Carrera por la mañana ⛅,Carrera,"Nubes, 14°C, Sensación térmica 14°C, Humedad 95%, Viento 2m/s desde SSE - Klimat.app",705,1.60,159.0,14,false,,,activities/7578735327.gpx.gz,,,705.0,702.0,1607.0,4.675,2.289,15.0,10.0,17.0,26.0,48.3,0.3,,,,,,141.0,,,202.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,1676.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.279,0.0,,,,,,,,,,,,,,,,,,,""
7141663447,"14 may 2022, 1:44:24 p.m.",Actividad por la mañana,Entrenamiento,,2732,0,132.0,7,false,,,activities/7603819348.gpx.gz,,,2732.0,2732.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,96.0,,,,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
7160402932,"17 may 2022, 10:03:26 p.m.",Vuelta ciclista vespertina,Vuelta ciclista,,3304,0,173.0,79,false,,Venzo Raptor,activities/7624291739.gpx.gz,,19.0,3304.0,3304.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,142.0,,,,,,79.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
7166062113,"18 may 2022, 10:11:26 p.m.",Actividad vespertina,Entrenamiento,,3430,0,141.0,13,false,,,activities/7630410990.gpx.gz,,,3430.0,3430.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,112.0,,,,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
7187227378,"21 may 2022, 1:44:57 p.m.",Actividad por la mañana,Entrenamiento,,4104,0,132.0,12,false,,,activities/7653485401.gpx.gz,,,4104.0,4104.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,103.0,,,,,,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
7187227754,"22 may 2022, 12:46:00 p.m.",Vuelta ciclista por la mañana ⛅,Vuelta ciclista,"Nubes dispersas, 12°C, Sensación térmica 12°C, Humedad 94%, Viento 2m/s desde N - Klimat.app",8425,49.87,168.0,198,false,,Venzo Raptor,activities/7653485586.gpx.gz,,19.0,8425.0,8082.0,49877.3,10.858,6.171,128.0,130.0,4.0,31.0,41.0,0.0,,,,,,143.0,,207.0,1862.0,,,198.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,0.0,5.92,679.8,,,,,,,,,,,,,,,,,,,""
7192378731,"23 may 2022, 10:06:08 p.m.",Vuelta ciclista vespertina,Vuelta ciclista,,3033,0,173.0,74,false,,Venzo Raptor,activities/7659113938.gpx.gz,,19.0,3033.0,3033.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,142.0,,,,,,74.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
7198025714,"24 may 2022, 10:52:49 p.m.",Actividad vespertina,Entrenamiento,,3154,0,164.0,25,false,,,activities/7665215913.gpx.gz,,,3154.0,3154.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,121.0,,,,,,25.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
7202396965,"25 may 2022, 6:45:50 p.m.",Caminata por la tarde ⛅,Caminata,"Nubes, 11°C, Sensación térmica 10°C, Humedad 86%, Viento 4m/s desde SE - Klimat.app",4889,5.85,116.0,13,false,,,activities/7669952220.gpx.gz,,,4889.0,4854.0,5858.7,6.354,1.207,57.0,137.0,9.0,89.0,19.4,-1.4,,,,,,99.0,,,705.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.198,297.2,,,,,,,,,,,,,,,,,,,""
7210600846,"27 may 2022, 11:22:51 a.m.",Carrera por la mañana ⛅,Carrera,"Nubes, 9°C, Sensación térmica 8°C, Humedad 93%, Viento 3m/s desde S - Klimat.app",1354,3.28,171.0,29,false,,,activities/7678888313.gpx.gz,,,1354.0,1181.0,3281.6,11.124,2.779,29.0,72.0,16.0,71.0,19.8,-1.3,,,,,,141.0,,,418.0,,,29.0,,,,,,,,,,,,,0.0,,1.0,3467.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.424,0.0,,,,,,,,,,,,,,,,,,,""
7219136058,"28 may 2022, 11:31:17 p.m.",Actividad vespertina,Entrenamiento,,6867,0,136.0,18,false,,,activities/7688227706.gpx.gz,,,6867.0,6867.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,95.0,,,,,,18.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
7232745675,"31 may 2022, 3:40:05 p.m.",Carrera a la hora del almuerzo ☀️,Carrera,"Cielo claro, 10°C, Sensación térmica 8°C, Humedad 50%, Viento 2m/s desde O - Klimat.app",2762,5.96,168.0,40,false,,,activities/7703173927.gpx.gz,,,2762.0,1960.0,5959.9,5.176,3.041,50.0,48.0,10.0,30.0,33.5,0.0,,,,,,140.0,,,738.0,,,40.0,,,,,,,,,,,,,0.0,,1.0,6131.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.158,107.3,,,,,,,,,,,,,,,,,,,""
7261976844,"5 jun 2022, 10:59:57 p.m.",Actividad vespertina,Entrenamiento,,2607,0,126.0,5,false,,,activities/7735046508.gpx.gz,,,2607.0,2607.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,86.0,,,,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
7293471757,"11 jun 2022, 9:43:03 p.m.",Ejercicios vespertinos,Entrenamiento,,3002,0,136.0,7,false,,,activities/7769331333.gpx.gz,,,3002.0,3002.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,96.0,,,,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
7321681353,"17 jun 2022, 1:19:26 a.m.",Ejercicios nocturnos,Entrenamiento,,1792,0,164.0,19,false,,,activities/7800117180.gpx.gz,,,1792.0,1792.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,128.0,,,,,,19.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
7352961082,"22 jun 2022, 9:08:47 p.m.",Vuelta ciclista vespertina,Vuelta ciclista,,2833,0,168.0,35,false,,Venzo Raptor,activities/7834390674.gpx.gz,,19.0,2833.0,2833.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,121.0,,,,,,35.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
7358128715,"23 jun 2022, 8:23:10 p.m.",Carrera por la tarde ⛅,Carrera,"Muy nuboso, 10°C, Sensación térmica 8°C, Humedad 71%, Viento 2m/s desde ENE - Klimat.app",2503,6.42,177.0,47,false,,,activities/7840036839.gpx.gz,,,2503.0,1794.0,6425.8,8.234,3.582,87.0,90.0,8.0,51.0,40.6,0.0,,,,,,146.0,,,805.0,,,47.0,,,,,,,,,,,,,0.0,,1.0,6689.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.567,2837.7,,,,,,,,,,,,,,,,,,,""
7374279131,"26 jun 2022, 9:19:33 p.m.",Ejercicios vespertinos,Entrenamiento,,2967,0,149.0,9,false,,,activities/7857808667.gpx.gz,,,2967.0,2967.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,102.0,,,,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
7379000101,"27 jun 2022, 9:11:22 p.m.",Vuelta ciclista vespertina,Vuelta ciclista,,2808,0,165.0,53,false,,Venzo Raptor,activities/7862993874.gpx.gz,,19.0,2808.0,2808.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,138.0,,,,,,53.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
7379000160,"27 jun 2022, 9:59:07 p.m.",Carrera vespertina,Carrera,,1124,0,173.0,48,false,,,activities/7862993918.gpx.gz,,,1124.0,1124.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,158.0,,,0.0,,,48.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
7384639068,"28 jun 2022, 9:45:22 p.m.",Carrera vespertina ☁️,Carrera,"Muy nuboso, 12°C, Sensación térmica 11°C, Humedad 63%, Viento 2m/s desde O - Klimat.app",3310,6.74,174.0,69,false,,,activities/7869128592.gpx.gz,,,3310.0,2693.0,6740.4,6.384,2.503,125.0,84.0,-10.0,38.0,48.4,0.6,,,,,,144.0,,,876.0,,,69.0,,,,,,,,,,,,,0.0,,1.0,7272.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.036,0.0,,,,,,,,,,,,,,,,,,,""
